regularity,vertices,seed,tree-decomp-width,algorithm,tree-decomp-time,simulation-time
5,10,10,8,meiji-e,0.826,3.57003
5,10,11,8,meiji-e,0.943,4.25209
5,10,12,8,meiji-e,0.844,2.77836
5,10,13,9,meiji-e,0.948,5.07572
5,10,14,8,meiji-e,0.857,3.92379
5,10,15,8,meiji-e,0.801,3.72474
5,10,16,7,meiji-e,0.773,1.36299
5,10,17,7,meiji-e,0.774,1.34933
5,10,18,8,meiji-e,0.9,4.25253
5,10,19,8,meiji-e,0.805,4.07918
5,10,20,8,meiji-e,0.986,3.30913
5,10,21,7,meiji-e,0.753,1.51113
5,10,22,6,meiji-e,0.675,0.635451
5,10,23,7,meiji-e,0.797,0.944358
5,10,24,8,meiji-e,0.876,4.01551
5,10,25,7,meiji-e,0.757,1.58704
5,10,26,7,meiji-e,0.743,1.85069
5,10,27,7,meiji-e,0.815,1.3953
5,10,28,7,meiji-e,0.723,1.60318
5,10,29,8,meiji-e,0.99,3.41393
5,10,30,8,meiji-e,0.865,2.19252
5,10,31,7,meiji-e,0.834,1.42057
5,10,32,8,meiji-e,0.927,5.34167
5,10,33,6,meiji-e,0.69,0.527231
5,10,34,8,meiji-e,0.906,3.82937
5,10,35,7,meiji-e,1.017,1.68325
5,10,36,7,meiji-e,0.744,1.09177
5,10,37,8,meiji-e,0.859,4.37484
5,10,38,8,meiji-e,0.936,4.59635
5,10,39,8,meiji-e,0.902,5.0799
5,10,40,7,meiji-e,0.952,1.4826
5,10,41,8,meiji-e,1.132,2.60511
5,10,42,7,meiji-e,0.767,1.36162
5,10,43,7,meiji-e,0.904,1.5629
5,10,44,8,meiji-e,0.815,3.49406
5,10,45,8,meiji-e,0.8,3.98845
5,10,46,7,meiji-e,0.825,1.30254
5,10,47,8,meiji-e,0.806,3.99887
5,10,48,8,meiji-e,0.971,2.8305
5,10,49,8,meiji-e,0.78,5.82231
5,12,0,NaN,meiji-e,NaN,NaN
5,12,1,NaN,meiji-e,NaN,NaN
5,12,2,NaN,meiji-e,NaN,NaN
5,12,3,NaN,meiji-e,NaN,NaN
5,12,4,NaN,meiji-e,NaN,NaN
5,12,5,NaN,meiji-e,NaN,NaN
5,12,6,NaN,meiji-e,NaN,NaN
5,12,7,NaN,meiji-e,NaN,NaN
5,12,8,NaN,meiji-e,NaN,NaN
5,12,9,NaN,meiji-e,NaN,NaN
5,12,10,NaN,meiji-e,NaN,NaN
5,12,11,NaN,meiji-e,NaN,NaN
5,12,12,NaN,meiji-e,NaN,NaN
5,12,13,NaN,meiji-e,NaN,NaN
5,12,14,NaN,meiji-e,NaN,NaN
5,12,15,NaN,meiji-e,NaN,NaN
5,12,16,NaN,meiji-e,NaN,NaN
5,12,17,NaN,meiji-e,NaN,NaN
5,12,18,NaN,meiji-e,NaN,NaN
5,12,19,NaN,meiji-e,NaN,NaN
5,12,20,NaN,meiji-e,NaN,NaN
5,12,21,NaN,meiji-e,NaN,NaN
5,12,22,NaN,meiji-e,NaN,NaN
5,12,23,NaN,meiji-e,NaN,NaN
5,12,24,NaN,meiji-e,NaN,NaN
5,12,25,NaN,meiji-e,NaN,NaN
5,12,26,NaN,meiji-e,NaN,NaN
5,12,27,NaN,meiji-e,NaN,NaN
5,12,28,NaN,meiji-e,NaN,NaN
5,12,29,NaN,meiji-e,NaN,NaN
5,12,30,NaN,meiji-e,NaN,NaN
5,12,31,NaN,meiji-e,NaN,NaN
5,12,32,NaN,meiji-e,NaN,NaN
5,12,33,NaN,meiji-e,NaN,NaN
5,12,34,NaN,meiji-e,NaN,NaN
5,12,35,NaN,meiji-e,NaN,NaN
5,12,36,NaN,meiji-e,NaN,NaN
5,12,37,NaN,meiji-e,NaN,NaN
5,12,38,NaN,meiji-e,NaN,NaN
5,12,39,NaN,meiji-e,NaN,NaN
5,12,40,NaN,meiji-e,NaN,NaN
5,12,41,NaN,meiji-e,NaN,NaN
5,12,42,NaN,meiji-e,NaN,NaN
5,12,43,NaN,meiji-e,NaN,NaN
5,12,44,NaN,meiji-e,NaN,NaN
5,12,45,NaN,meiji-e,NaN,NaN
5,12,46,NaN,meiji-e,NaN,NaN
5,12,47,NaN,meiji-e,NaN,NaN
5,12,48,NaN,meiji-e,NaN,NaN
5,12,49,NaN,meiji-e,NaN,NaN
5,14,0,9,meiji-e,1.43,9.34905
5,14,1,9,meiji-e,1.584,15.8613
5,14,2,8,meiji-e,1.382,7.68389
5,14,3,9,meiji-e,1.566,15.7623
5,14,4,9,meiji-e,1.562,17.4169
5,14,5,9,meiji-e,1.93,18.3978
5,14,6,9,meiji-e,1.705,18.6529
5,14,7,9,meiji-e,2.048,24.5506
5,14,8,11,meiji-e,9.251,103.135
5,14,9,10,meiji-e,2.755,49.5253
5,14,10,9,meiji-e,1.743,16.684
5,14,11,10,meiji-e,3.774,30.8244
5,14,12,10,meiji-e,2.288,20.1689
5,14,13,10,meiji-e,2.409,17.6713
5,14,14,10,meiji-e,3.209,64.6702
5,14,15,11,meiji-e,7.609,88.6514
5,14,16,10,meiji-e,2.515,56.1929
5,14,17,10,meiji-e,3.059,15.818
5,14,18,9,meiji-e,1.554,16.0578
5,14,19,10,meiji-e,3.376,16.073
5,14,20,10,meiji-e,4.118,27.6422
5,14,21,10,meiji-e,3.183,55.6652
5,14,22,9,meiji-e,2.266,15.5887
5,14,23,9,meiji-e,2.069,15.6802
5,14,24,10,meiji-e,3.532,41.0119
5,14,25,10,meiji-e,2.715,37.4898
5,14,26,9,meiji-e,1.676,13.1322
5,14,27,9,meiji-e,2.217,13.2649
5,14,28,10,meiji-e,2.745,28.326
5,14,29,10,meiji-e,3.603,41.1506
5,14,30,10,meiji-e,3.71,21.2223
5,14,31,9,meiji-e,2.114,12.8898
5,14,32,10,meiji-e,4.279,28.7926
5,14,33,9,meiji-e,1.523,15.5187
5,14,34,10,meiji-e,2.695,41.0299
5,14,35,10,meiji-e,3.082,27.5523
5,14,36,10,meiji-e,3.388,49.6639
5,14,37,9,meiji-e,1.541,10.6802
5,14,38,10,meiji-e,2.837,50.0104
5,14,39,10,meiji-e,3.219,40.3471
5,14,40,9,meiji-e,2.159,16.0491
5,14,41,10,meiji-e,3.182,23.6478
5,14,42,9,meiji-e,1.821,10.9179
5,14,43,9,meiji-e,2.072,11.7319
5,14,44,9,meiji-e,1.638,15.7395
5,14,45,8,meiji-e,1.596,8.65713
5,14,46,9,meiji-e,1.707,16.422
5,14,47,9,meiji-e,1.743,15.6929
5,14,48,9,meiji-e,1.813,17.4081
5,14,49,10,meiji-e,3.392,29.8506
5,16,0,NaN,meiji-e,NaN,NaN
5,16,1,NaN,meiji-e,NaN,NaN
5,16,2,NaN,meiji-e,NaN,NaN
5,16,3,NaN,meiji-e,NaN,NaN
5,16,4,NaN,meiji-e,NaN,NaN
5,16,5,NaN,meiji-e,NaN,NaN
5,16,6,NaN,meiji-e,NaN,NaN
5,16,7,NaN,meiji-e,NaN,NaN
5,16,8,NaN,meiji-e,NaN,NaN
5,16,9,NaN,meiji-e,NaN,NaN
5,16,10,NaN,meiji-e,NaN,NaN
5,16,11,NaN,meiji-e,NaN,NaN
5,16,12,NaN,meiji-e,NaN,NaN
5,16,13,NaN,meiji-e,NaN,NaN
5,16,14,NaN,meiji-e,NaN,NaN
5,16,15,NaN,meiji-e,NaN,NaN
5,16,16,NaN,meiji-e,NaN,NaN
5,16,17,NaN,meiji-e,NaN,NaN
5,16,18,NaN,meiji-e,NaN,NaN
5,16,19,NaN,meiji-e,NaN,NaN
5,16,20,NaN,meiji-e,NaN,NaN
5,16,21,NaN,meiji-e,NaN,NaN
5,16,22,NaN,meiji-e,NaN,NaN
5,16,23,NaN,meiji-e,NaN,NaN
5,16,24,NaN,meiji-e,NaN,NaN
5,16,25,NaN,meiji-e,NaN,NaN
5,16,26,NaN,meiji-e,NaN,NaN
5,16,27,NaN,meiji-e,NaN,NaN
5,16,28,NaN,meiji-e,NaN,NaN
5,16,29,NaN,meiji-e,NaN,NaN
5,16,30,NaN,meiji-e,NaN,NaN
5,16,31,NaN,meiji-e,NaN,NaN
5,16,32,NaN,meiji-e,NaN,NaN
5,16,33,NaN,meiji-e,NaN,NaN
5,16,34,NaN,meiji-e,NaN,NaN
5,16,35,NaN,meiji-e,NaN,NaN
5,16,36,NaN,meiji-e,NaN,NaN
5,16,37,NaN,meiji-e,NaN,NaN
5,16,38,NaN,meiji-e,NaN,NaN
5,16,39,NaN,meiji-e,NaN,NaN
5,16,40,NaN,meiji-e,NaN,NaN
5,16,41,NaN,meiji-e,NaN,NaN
5,16,42,NaN,meiji-e,NaN,NaN
5,16,43,NaN,meiji-e,NaN,NaN
5,16,44,NaN,meiji-e,NaN,NaN
5,16,45,NaN,meiji-e,NaN,NaN
5,16,46,NaN,meiji-e,NaN,NaN
5,16,47,NaN,meiji-e,NaN,NaN
5,16,48,NaN,meiji-e,NaN,NaN
5,16,49,NaN,meiji-e,NaN,NaN
5,18,0,11,meiji-e,8.367,253.776
5,18,1,11,meiji-e,10.134,191.725
5,18,2,11,meiji-e,11.585,180.673
5,18,3,11,meiji-e,17.666,169.448
5,18,4,11,meiji-e,11.053,139.999
5,18,5,11,meiji-e,13.91,134.983
5,18,6,12,meiji-e,36.296,583.785
5,18,7,11,meiji-e,8.685,226.729
5,18,8,13,meiji-e,73.5,NaN
5,18,9,10,meiji-e,8.112,74.1569
5,18,10,11,meiji-e,9.845,175.088
5,18,11,12,meiji-e,17.649,NaN
5,18,12,12,meiji-e,21.567,NaN
5,18,13,11,meiji-e,9.813,122.161
5,18,14,12,meiji-e,21.522,NaN
5,18,15,11,meiji-e,10.825,206.363
5,18,16,12,meiji-e,23.106,579.899
5,18,17,12,meiji-e,18.656,NaN
5,18,18,11,meiji-e,10.763,147.868
5,18,19,12,meiji-e,23.592,NaN
5,18,20,10,meiji-e,4.359,79.9489
5,18,21,11,meiji-e,10.18,131.953
5,18,22,12,meiji-e,17.093,NaN
5,18,23,11,meiji-e,9.04,352.222
5,18,24,11,meiji-e,8.607,147.232
5,18,25,12,meiji-e,19.803,NaN
5,18,26,11,meiji-e,10.471,299.879
5,18,27,12,meiji-e,19.264,NaN
5,18,28,10,meiji-e,7.272,77.0999
5,18,29,11,meiji-e,12.981,87.4928
5,18,30,12,meiji-e,23.272,586.793
5,18,31,11,meiji-e,11.56,130.991
5,18,32,10,meiji-e,7.947,54.8489
5,18,33,11,meiji-e,10.509,216.318
5,18,34,11,meiji-e,8.471,146.075
5,18,35,11,meiji-e,11.073,166.237
5,18,36,10,meiji-e,8.346,79.3049
5,18,37,11,meiji-e,10.614,260.007
5,18,38,10,meiji-e,9.322,54.5013
5,18,39,10,meiji-e,4.67,83.1672
5,18,40,11,meiji-e,16.264,97.9219
5,18,41,11,meiji-e,10.361,111.773
5,18,42,11,meiji-e,11.527,83.4764
5,18,43,12,meiji-e,26.941,553.638
5,18,44,12,meiji-e,25.328,NaN
5,18,45,11,meiji-e,10.449,133.338
5,18,46,11,meiji-e,12.41,383.04
5,18,47,11,meiji-e,11.274,172.473
5,18,48,12,meiji-e,25.27,NaN
5,18,49,11,meiji-e,18.598,268.675
5,20,0,NaN,meiji-e,NaN,NaN
5,20,1,NaN,meiji-e,NaN,NaN
5,20,2,NaN,meiji-e,NaN,NaN
5,20,3,NaN,meiji-e,NaN,NaN
5,20,4,NaN,meiji-e,NaN,NaN
5,20,5,NaN,meiji-e,NaN,NaN
5,20,6,NaN,meiji-e,NaN,NaN
5,20,7,NaN,meiji-e,NaN,NaN
5,20,8,NaN,meiji-e,NaN,NaN
5,20,9,NaN,meiji-e,NaN,NaN
5,20,10,NaN,meiji-e,NaN,NaN
5,20,11,NaN,meiji-e,NaN,NaN
5,20,12,NaN,meiji-e,NaN,NaN
5,20,13,NaN,meiji-e,NaN,NaN
5,20,14,NaN,meiji-e,NaN,NaN
5,20,15,NaN,meiji-e,NaN,NaN
5,20,16,NaN,meiji-e,NaN,NaN
5,20,17,NaN,meiji-e,NaN,NaN
5,20,18,NaN,meiji-e,NaN,NaN
5,20,19,NaN,meiji-e,NaN,NaN
5,20,20,NaN,meiji-e,NaN,NaN
5,20,21,NaN,meiji-e,NaN,NaN
5,20,22,NaN,meiji-e,NaN,NaN
5,20,23,NaN,meiji-e,NaN,NaN
5,20,24,NaN,meiji-e,NaN,NaN
5,20,25,NaN,meiji-e,NaN,NaN
5,20,26,NaN,meiji-e,NaN,NaN
5,20,27,NaN,meiji-e,NaN,NaN
5,20,28,NaN,meiji-e,NaN,NaN
5,20,29,NaN,meiji-e,NaN,NaN
5,20,30,NaN,meiji-e,NaN,NaN
5,20,31,NaN,meiji-e,NaN,NaN
5,20,32,NaN,meiji-e,NaN,NaN
5,20,33,NaN,meiji-e,NaN,NaN
5,20,34,NaN,meiji-e,NaN,NaN
5,20,35,NaN,meiji-e,NaN,NaN
5,20,36,NaN,meiji-e,NaN,NaN
5,20,37,NaN,meiji-e,NaN,NaN
5,20,38,NaN,meiji-e,NaN,NaN
5,20,39,NaN,meiji-e,NaN,NaN
5,20,40,NaN,meiji-e,NaN,NaN
5,20,41,NaN,meiji-e,NaN,NaN
5,20,42,NaN,meiji-e,NaN,NaN
5,20,43,NaN,meiji-e,NaN,NaN
5,20,44,NaN,meiji-e,NaN,NaN
5,20,45,NaN,meiji-e,NaN,NaN
5,20,46,NaN,meiji-e,NaN,NaN
5,20,47,NaN,meiji-e,NaN,NaN
5,20,48,NaN,meiji-e,NaN,NaN
5,20,49,NaN,meiji-e,NaN,NaN
5,22,0,13,meiji-e,188.384,NaN
5,22,1,12,meiji-e,31.001,NaN
5,22,2,14,meiji-e,630.437,NaN
5,22,3,14,meiji-e,501.265,NaN
5,22,4,11,meiji-e,13.658,258.754
5,22,5,13,meiji-e,157.37,NaN
5,22,6,12,meiji-e,42.009,NaN
5,22,7,13,meiji-e,253.641,NaN
5,22,8,14,meiji-e,682.959,NaN
5,22,9,14,meiji-e,570.549,NaN
5,22,10,13,meiji-e,115.933,NaN
5,22,11,12,meiji-e,46.893,NaN
5,22,12,12,meiji-e,46.171,NaN
5,22,13,NaN,meiji-e,NaN,NaN
5,22,14,13,meiji-e,236.153,NaN
5,22,15,13,meiji-e,102.64,NaN
5,22,16,NaN,meiji-e,NaN,NaN
5,22,17,13,meiji-e,60.873,NaN
5,22,18,12,meiji-e,68.755,NaN
5,22,19,13,meiji-e,209.591,NaN
5,22,20,12,meiji-e,39.195,NaN
5,22,21,13,meiji-e,127.172,NaN
5,22,22,12,meiji-e,42.285,NaN
5,22,23,13,meiji-e,190.149,NaN
5,22,24,12,meiji-e,32.592,NaN
5,22,25,13,meiji-e,110.806,NaN
5,22,26,12,meiji-e,26.188,NaN
5,22,27,13,meiji-e,176.742,NaN
5,22,28,NaN,meiji-e,NaN,NaN
5,22,29,13,meiji-e,116.907,NaN
5,22,30,13,meiji-e,208.699,NaN
5,22,31,12,meiji-e,33.644,NaN
5,22,32,13,meiji-e,167.569,NaN
5,22,33,13,meiji-e,232.633,NaN
5,22,34,13,meiji-e,53.823,NaN
5,22,35,13,meiji-e,81.524,NaN
5,22,36,13,meiji-e,194.532,NaN
5,22,37,13,meiji-e,106.362,NaN
5,22,38,13,meiji-e,156.412,NaN
5,22,39,13,meiji-e,166.845,NaN
5,22,40,NaN,meiji-e,NaN,NaN
5,22,41,NaN,meiji-e,NaN,NaN
5,22,42,12,meiji-e,43.265,NaN
5,22,43,13,meiji-e,74.66,NaN
5,22,44,NaN,meiji-e,NaN,NaN
5,22,45,13,meiji-e,63.519,NaN
5,22,46,13,meiji-e,114.752,NaN
5,22,47,13,meiji-e,133.536,NaN
5,22,48,13,meiji-e,120.951,NaN
5,22,49,11,meiji-e,12.549,210.39
5,24,0,NaN,meiji-e,NaN,NaN
5,24,1,NaN,meiji-e,NaN,NaN
5,24,2,NaN,meiji-e,NaN,NaN
5,24,3,NaN,meiji-e,NaN,NaN
5,24,4,NaN,meiji-e,NaN,NaN
5,24,5,NaN,meiji-e,NaN,NaN
5,24,6,NaN,meiji-e,NaN,NaN
5,24,7,NaN,meiji-e,NaN,NaN
5,24,8,NaN,meiji-e,NaN,NaN
5,24,9,NaN,meiji-e,NaN,NaN
5,24,10,NaN,meiji-e,NaN,NaN
5,24,11,NaN,meiji-e,NaN,NaN
5,24,12,NaN,meiji-e,NaN,NaN
5,24,13,NaN,meiji-e,NaN,NaN
5,24,14,NaN,meiji-e,NaN,NaN
5,24,15,NaN,meiji-e,NaN,NaN
5,24,16,NaN,meiji-e,NaN,NaN
5,24,17,NaN,meiji-e,NaN,NaN
5,24,18,NaN,meiji-e,NaN,NaN
5,24,19,NaN,meiji-e,NaN,NaN
5,24,20,NaN,meiji-e,NaN,NaN
5,24,21,NaN,meiji-e,NaN,NaN
5,24,22,NaN,meiji-e,NaN,NaN
5,24,23,NaN,meiji-e,NaN,NaN
5,24,24,NaN,meiji-e,NaN,NaN
5,24,25,NaN,meiji-e,NaN,NaN
5,24,26,NaN,meiji-e,NaN,NaN
5,24,27,NaN,meiji-e,NaN,NaN
5,24,28,NaN,meiji-e,NaN,NaN
5,24,29,NaN,meiji-e,NaN,NaN
5,24,30,NaN,meiji-e,NaN,NaN
5,24,31,NaN,meiji-e,NaN,NaN
5,24,32,NaN,meiji-e,NaN,NaN
5,24,33,NaN,meiji-e,NaN,NaN
5,24,34,NaN,meiji-e,NaN,NaN
5,24,35,NaN,meiji-e,NaN,NaN
5,24,36,NaN,meiji-e,NaN,NaN
5,24,37,NaN,meiji-e,NaN,NaN
5,24,38,NaN,meiji-e,NaN,NaN
5,24,39,NaN,meiji-e,NaN,NaN
5,24,40,NaN,meiji-e,NaN,NaN
5,24,41,NaN,meiji-e,NaN,NaN
5,24,42,NaN,meiji-e,NaN,NaN
5,24,43,NaN,meiji-e,NaN,NaN
5,24,44,NaN,meiji-e,NaN,NaN
5,24,45,NaN,meiji-e,NaN,NaN
5,24,46,NaN,meiji-e,NaN,NaN
5,24,47,NaN,meiji-e,NaN,NaN
5,24,48,NaN,meiji-e,NaN,NaN
5,24,49,NaN,meiji-e,NaN,NaN
5,26,0,NaN,meiji-e,NaN,NaN
5,26,1,NaN,meiji-e,NaN,NaN
5,26,2,NaN,meiji-e,NaN,NaN
5,26,3,NaN,meiji-e,NaN,NaN
5,26,4,NaN,meiji-e,NaN,NaN
5,26,5,NaN,meiji-e,NaN,NaN
5,26,6,NaN,meiji-e,NaN,NaN
5,26,7,NaN,meiji-e,NaN,NaN
5,26,8,NaN,meiji-e,NaN,NaN
5,26,9,NaN,meiji-e,NaN,NaN
5,26,10,NaN,meiji-e,NaN,NaN
5,26,11,NaN,meiji-e,NaN,NaN
5,26,12,NaN,meiji-e,NaN,NaN
5,26,13,NaN,meiji-e,NaN,NaN
5,26,14,NaN,meiji-e,NaN,NaN
5,26,15,NaN,meiji-e,NaN,NaN
5,26,16,12,meiji-e,65.353,NaN
5,26,17,NaN,meiji-e,NaN,NaN
5,26,18,NaN,meiji-e,NaN,NaN
5,26,19,NaN,meiji-e,NaN,NaN
5,26,20,NaN,meiji-e,NaN,NaN
5,26,21,NaN,meiji-e,NaN,NaN
5,26,22,NaN,meiji-e,NaN,NaN
5,26,23,NaN,meiji-e,NaN,NaN
5,26,24,NaN,meiji-e,NaN,NaN
5,26,25,NaN,meiji-e,NaN,NaN
5,26,26,NaN,meiji-e,NaN,NaN
5,26,27,13,meiji-e,188.499,NaN
5,26,28,NaN,meiji-e,NaN,NaN
5,26,29,NaN,meiji-e,NaN,NaN
5,26,30,NaN,meiji-e,NaN,NaN
5,26,31,NaN,meiji-e,NaN,NaN
5,26,32,NaN,meiji-e,NaN,NaN
5,26,33,NaN,meiji-e,NaN,NaN
5,26,34,NaN,meiji-e,NaN,NaN
5,26,35,13,meiji-e,497.712,NaN
5,26,36,13,meiji-e,351.571,NaN
5,26,37,NaN,meiji-e,NaN,NaN
5,26,38,NaN,meiji-e,NaN,NaN
5,26,39,12,meiji-e,90.51,NaN
5,26,40,NaN,meiji-e,NaN,NaN
5,26,41,NaN,meiji-e,NaN,NaN
5,26,42,NaN,meiji-e,NaN,NaN
5,26,43,NaN,meiji-e,NaN,NaN
5,26,44,NaN,meiji-e,NaN,NaN
5,26,45,NaN,meiji-e,NaN,NaN
5,26,46,NaN,meiji-e,NaN,NaN
5,26,47,NaN,meiji-e,NaN,NaN
5,26,48,NaN,meiji-e,NaN,NaN
5,26,49,NaN,meiji-e,NaN,NaN
5,28,0,NaN,meiji-e,NaN,NaN
5,28,1,NaN,meiji-e,NaN,NaN
5,28,2,NaN,meiji-e,NaN,NaN
5,28,3,NaN,meiji-e,NaN,NaN
5,28,4,NaN,meiji-e,NaN,NaN
5,28,5,NaN,meiji-e,NaN,NaN
5,28,6,NaN,meiji-e,NaN,NaN
5,28,7,NaN,meiji-e,NaN,NaN
5,28,8,NaN,meiji-e,NaN,NaN
5,28,9,NaN,meiji-e,NaN,NaN
5,28,10,NaN,meiji-e,NaN,NaN
5,28,11,NaN,meiji-e,NaN,NaN
5,28,12,NaN,meiji-e,NaN,NaN
5,28,13,NaN,meiji-e,NaN,NaN
5,28,14,NaN,meiji-e,NaN,NaN
5,28,15,NaN,meiji-e,NaN,NaN
5,28,16,NaN,meiji-e,NaN,NaN
5,28,17,NaN,meiji-e,NaN,NaN
5,28,18,NaN,meiji-e,NaN,NaN
5,28,19,NaN,meiji-e,NaN,NaN
5,28,20,NaN,meiji-e,NaN,NaN
5,28,21,NaN,meiji-e,NaN,NaN
5,28,22,NaN,meiji-e,NaN,NaN
5,28,23,NaN,meiji-e,NaN,NaN
5,28,24,NaN,meiji-e,NaN,NaN
5,28,25,NaN,meiji-e,NaN,NaN
5,28,26,NaN,meiji-e,NaN,NaN
5,28,27,NaN,meiji-e,NaN,NaN
5,28,28,NaN,meiji-e,NaN,NaN
5,28,29,NaN,meiji-e,NaN,NaN
5,28,30,NaN,meiji-e,NaN,NaN
5,28,31,NaN,meiji-e,NaN,NaN
5,28,32,NaN,meiji-e,NaN,NaN
5,28,33,NaN,meiji-e,NaN,NaN
5,28,34,NaN,meiji-e,NaN,NaN
5,28,35,NaN,meiji-e,NaN,NaN
5,28,36,NaN,meiji-e,NaN,NaN
5,28,37,NaN,meiji-e,NaN,NaN
5,28,38,NaN,meiji-e,NaN,NaN
5,28,39,NaN,meiji-e,NaN,NaN
5,28,40,NaN,meiji-e,NaN,NaN
5,28,41,NaN,meiji-e,NaN,NaN
5,28,42,NaN,meiji-e,NaN,NaN
5,28,43,NaN,meiji-e,NaN,NaN
5,28,44,NaN,meiji-e,NaN,NaN
5,28,45,NaN,meiji-e,NaN,NaN
5,28,46,NaN,meiji-e,NaN,NaN
5,28,47,NaN,meiji-e,NaN,NaN
5,28,48,NaN,meiji-e,NaN,NaN
5,28,49,NaN,meiji-e,NaN,NaN
5,30,0,NaN,meiji-e,NaN,NaN
5,30,1,NaN,meiji-e,NaN,NaN
5,30,2,NaN,meiji-e,NaN,NaN
5,30,3,NaN,meiji-e,NaN,NaN
5,30,4,NaN,meiji-e,NaN,NaN
5,30,5,NaN,meiji-e,NaN,NaN
5,30,6,NaN,meiji-e,NaN,NaN
5,30,7,NaN,meiji-e,NaN,NaN
5,30,8,NaN,meiji-e,NaN,NaN
5,30,9,NaN,meiji-e,NaN,NaN
5,30,10,NaN,meiji-e,NaN,NaN
5,30,11,NaN,meiji-e,NaN,NaN
5,30,12,NaN,meiji-e,NaN,NaN
5,30,13,NaN,meiji-e,NaN,NaN
5,30,14,NaN,meiji-e,NaN,NaN
5,30,15,NaN,meiji-e,NaN,NaN
5,30,16,NaN,meiji-e,NaN,NaN
5,30,17,NaN,meiji-e,NaN,NaN
5,30,18,NaN,meiji-e,NaN,NaN
5,30,19,NaN,meiji-e,NaN,NaN
5,30,20,NaN,meiji-e,NaN,NaN
5,30,21,NaN,meiji-e,NaN,NaN
5,30,22,NaN,meiji-e,NaN,NaN
5,30,23,NaN,meiji-e,NaN,NaN
5,30,24,NaN,meiji-e,NaN,NaN
5,30,25,NaN,meiji-e,NaN,NaN
5,30,26,NaN,meiji-e,NaN,NaN
5,30,27,NaN,meiji-e,NaN,NaN
5,30,28,NaN,meiji-e,NaN,NaN
5,30,29,NaN,meiji-e,NaN,NaN
5,30,30,NaN,meiji-e,NaN,NaN
5,30,31,NaN,meiji-e,NaN,NaN
5,30,32,NaN,meiji-e,NaN,NaN
5,30,33,NaN,meiji-e,NaN,NaN
5,30,34,NaN,meiji-e,NaN,NaN
5,30,35,NaN,meiji-e,NaN,NaN
5,30,36,NaN,meiji-e,NaN,NaN
5,30,37,NaN,meiji-e,NaN,NaN
5,30,38,NaN,meiji-e,NaN,NaN
5,30,39,NaN,meiji-e,NaN,NaN
5,30,40,NaN,meiji-e,NaN,NaN
5,30,41,NaN,meiji-e,NaN,NaN
5,30,42,NaN,meiji-e,NaN,NaN
5,30,43,NaN,meiji-e,NaN,NaN
5,30,44,NaN,meiji-e,NaN,NaN
5,30,45,NaN,meiji-e,NaN,NaN
5,30,46,NaN,meiji-e,NaN,NaN
5,30,47,NaN,meiji-e,NaN,NaN
5,30,48,NaN,meiji-e,NaN,NaN
5,30,49,NaN,meiji-e,NaN,NaN
3,10,0,4,quickbb,0.025,0.0898052
3,10,1,4,quickbb,0.025,0.0911521
3,10,2,6,quickbb,0.218,0.210799
3,10,3,5,quickbb,18.691,0.107289
3,10,4,6,quickbb,109.201,0.159069
3,10,5,6,quickbb,80.179,0.167448
3,10,6,5,quickbb,36.563,0.126124
3,10,7,5,quickbb,0.032,0.163778
3,10,8,5,quickbb,23.664,0.121041
3,10,9,5,quickbb,23.679,0.132512
3,10,10,5,quickbb,131.672,0.117673
3,10,11,5,quickbb,61.198,0.127277
3,10,12,5,quickbb,31.963,0.10566
3,10,13,4,quickbb,0.028,0.0943701
3,10,14,4,quickbb,0.025,0.090116
3,10,15,5,quickbb,48.797,0.120043
3,10,16,5,quickbb,25.998,0.110655
3,10,17,5,quickbb,9.466,0.124784
3,10,18,6,quickbb,5.35,0.19013
3,10,19,5,quickbb,18.705,NaN
3,10,20,5,quickbb,68.98,0.106817
3,10,21,5,quickbb,15.645,NaN
3,10,22,5,quickbb,0.04,0.161525
3,10,23,5,quickbb,141.114,NaN
3,10,24,5,quickbb,892.367,0.108697
3,10,25,4,quickbb,0.025,NaN
3,10,26,5,quickbb,69.637,0.11345
3,10,27,5,quickbb,25.773,NaN
3,10,28,5,quickbb,0.893,0.116803
3,10,29,5,quickbb,36.408,NaN
3,10,30,5,quickbb,97.665,0.0956577
3,10,31,6,quickbb,0.176,NaN
3,10,32,5,quickbb,49.913,0.107014
3,10,33,5,quickbb,22.824,NaN
3,10,34,5,quickbb,34.726,0.430997
3,10,35,5,quickbb,205.724,NaN
3,10,36,4,quickbb,0.03,0.0919017
3,10,37,5,quickbb,88.709,NaN
3,10,38,5,quickbb,113.181,0.127781
3,10,39,5,quickbb,46.968,NaN
3,10,40,5,quickbb,33.053,0.100663
3,10,41,5,quickbb,193.55,NaN
3,10,42,5,quickbb,263.198,0.107286
3,10,43,5,quickbb,55.41,NaN
3,10,44,5,quickbb,122.964,0.107071
3,10,45,5,quickbb,8.475,NaN
3,10,46,4,quickbb,0.026,0.0886333
3,10,47,6,quickbb,156.299,NaN
3,10,48,5,quickbb,75.309,0.116579
3,10,49,6,quickbb,60.421,NaN
3,12,0,NaN,quickbb,NaN,NaN
3,12,1,NaN,quickbb,NaN,NaN
3,12,2,NaN,quickbb,NaN,NaN
3,12,3,NaN,quickbb,NaN,NaN
3,12,4,NaN,quickbb,NaN,NaN
3,12,5,NaN,quickbb,NaN,NaN
3,12,6,NaN,quickbb,NaN,NaN
3,12,7,NaN,quickbb,NaN,NaN
